sampleDate,site,sampleTime,dissolvedOxygen,Temperature,salinity,conductivity,speciesName,Length,Count,siteComment,observers,dateId,obsId,lengthId,specObsId,modDate,sampleDateTime
6/18/12,SB_91,1314,0,23.10000038,32,48.95999908,Spot,67,1,NA,"Andrew, Victoria, DB, BR, CB, AS",15,50,619,105,7/21/14 11:26,6/18/12 13:14
6/18/12,SB_91,1314,0,23.10000038,32,48.95999908,Spot,55,1,NA,"Andrew, Victoria, DB, BR, CB, AS",15,50,618,105,7/21/14 11:26,6/18/12 13:14
6/18/12,SB_91,1314,0,23.10000038,32,48.95999908,Spot,66,1,NA,"Andrew, Victoria, DB, BR, CB, AS",15,50,617,105,7/21/14 11:26,6/18/12 13:14
6/18/12,SB_91,1314,0,23.10000038,32,48.95999908,Spot,56,1,NA,"Andrew, Victoria, DB, BR, CB, AS",15,50,616,105,7/21/14 11:26,6/18/12 13:14
6/18/12,SB_91,1314,0,23.10000038,32,48.95999908,Spot,58,1,NA,"Andrew, Victoria, DB, BR, CB, AS",15,50,615,105,7/21/14 11:26,6/18/12 13:14
6/18/12,SB_91,1314,0,23.10000038,32,48.95999908,Spot,75,1,NA,"Andrew, Victoria, DB, BR, CB, AS",15,50,614,105,7/21/14 11:26,6/18/12 13:14
6/18/12,SB_91,1314,0,23.10000038,32,48.95999908,Spot,55,1,NA,"Andrew, Victoria, DB, BR, CB, AS",15,50,613,105,7/21/14 11:26,6/18/12 13:14
6/18/12,SB_91,1314,0,23.10000038,32,48.95999908,Spot,59,1,NA,"Andrew, Victoria, DB, BR, CB, AS",15,50,612,105,7/21/14 11:25,6/18/12 13:14
6/18/12,SB_91,1314,0,23.10000038,32,48.95999908,Spot,55,1,NA,"Andrew, Victoria, DB, BR, CB, AS",15,50,611,105,7/21/14 11:25,6/18/12 13:14
6/18/12,SB_91,1314,0,23.10000038,32,48.95999908,Spot,50,1,NA,"Andrew, Victoria, DB, BR, CB, AS",15,50,609,105,7/21/14 11:25,6/18/12 13:14
6/18/12,SB_91,1314,0,23.10000038,32,48.95999908,Spot,72,1,NA,"Andrew, Victoria, DB, BR, CB, AS",15,50,620,105,7/21/14 11:26,6/18/12 13:14
6/18/12,SB_91,1314,0,23.10000038,32,48.95999908,Spot,77,1,NA,"Andrew, Victoria, DB, BR, CB, AS",15,50,607,105,7/21/14 11:25,6/18/12 13:14
6/18/12,SB_91,1314,0,23.10000038,32,48.95999908,Spot,69,1,NA,"Andrew, Victoria, DB, BR, CB, AS",15,50,606,105,7/21/14 11:25,6/18/12 13:14
6/18/12,SB_91,1314,0,23.10000038,32,48.95999908,Spot,71,1,NA,"Andrew, Victoria, DB, BR, CB, AS",15,50,605,105,7/21/14 11:25,6/18/12 13:14
6/18/12,SB_91,1314,0,23.10000038,32,48.95999908,Spot,62,1,NA,"Andrew, Victoria, DB, BR, CB, AS",15,50,604,105,7/21/14 11:25,6/18/12 13:14
6/18/12,SB_91,1314,0,23.10000038,32,48.95999908,Spot,67,1,NA,"Andrew, Victoria, DB, BR, CB, AS",15,50,603,105,7/21/14 11:25,6/18/12 13:14
6/18/12,SB_91,1314,0,23.10000038,32,48.95999908,Spot,49,1,NA,"Andrew, Victoria, DB, BR, CB, AS",15,50,602,105,7/21/14 11:25,6/18/12 13:14
6/18/12,SB_91,1314,0,23.10000038,32,48.95999908,Spot,68,1,NA,"Andrew, Victoria, DB, BR, CB, AS",15,50,601,105,7/21/14 11:25,6/18/12 13:14
6/18/12,SB_91,1314,0,23.10000038,32,48.95999908,Spot,64,1,NA,"Andrew, Victoria, DB, BR, CB, AS",15,50,600,105,7/21/14 11:25,6/18/12 13:14
6/18/12,SB_91,1314,0,23.10000038,32,48.95999908,Spot,53,1,NA,"Andrew, Victoria, DB, BR, CB, AS",15,50,610,105,7/21/14 11:25,6/18/12 13:14
6/18/12,SB_Bare_1,1227,0,0,0,0,Pinfish,74,1,"DO, Temp, etc not taken this site","Andrew, Victoria, DB, BR, CB, AS",15,46,574,98,7/21/14 9:54,6/18/12 12:27
6/18/12,SB_Bare_1,1227,0,0,0,0,Pinfish,76,1,"DO, Temp, etc not taken this site","Andrew, Victoria, DB, BR, CB, AS",15,46,575,98,7/21/14 9:54,6/18/12 12:27
6/18/12,SB_Bare_1,1227,0,0,0,0,Spot,75,1,"DO, Temp, etc not taken this site","Andrew, Victoria, DB, BR, CB, AS",15,46,577,99,7/21/14 9:55,6/18/12 12:27
6/18/12,SB_Bare_1,1227,0,0,0,0,Pinfish,71,1,"DO, Temp, etc not taken this site","Andrew, Victoria, DB, BR, CB, AS",15,46,576,98,7/21/14 9:54,6/18/12 12:27
6/18/12,SB_Bare_7,1248,NA,22.89999962,32,49,Pipefish,57,1,NA,"Andrew, Victoria, DB, BR, CB, AS",15,48,579,100,7/21/14 10:01,6/18/12 12:48
6/18/12,SB_Bare_7,1248,NA,22.89999962,32,49,Pipefish,55,1,NA,"Andrew, Victoria, DB, BR, CB, AS",15,48,578,100,7/21/14 10:01,6/18/12 12:48
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,52,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2103,367,12/6/19 11:10,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,118,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2115,367,12/6/19 11:11,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,71,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2114,367,12/6/19 11:11,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,99,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2113,367,12/6/19 11:11,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,172,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2112,367,12/6/19 11:10,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,177,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2111,367,12/6/19 11:10,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,79,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2110,367,12/6/19 11:10,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,169,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2109,367,12/6/19 11:10,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,163,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2108,367,12/6/19 11:10,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,154,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2107,367,12/6/19 11:10,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,111,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2106,367,12/6/19 11:10,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,176,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2116,367,12/6/19 11:11,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,162,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2104,367,12/6/19 11:10,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,85,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2119,367,12/6/19 11:11,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,186,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2102,367,12/6/19 11:10,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,57,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2101,367,12/6/19 11:10,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Black Sea Bass,76,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2090,365,12/6/19 11:09,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,53,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2099,367,12/6/19 11:10,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,184,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2097,367,12/6/19 11:09,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,182,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2096,367,12/6/19 11:09,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,173,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2095,367,12/6/19 11:09,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,186,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2094,367,12/6/19 11:09,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Silver Perch,23,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2135,368,12/6/19 11:12,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,135,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2105,367,12/6/19 11:10,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,183,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2127,367,12/6/19 11:12,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Black Sea Bass,84,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2091,365,12/6/19 11:09,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Striped burrfish,236,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2146,371,12/6/19 11:14,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pinfish,74,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2092,366,12/6/19 11:09,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pinfish,72,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2093,366,12/6/19 11:09,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Silver Perch,27,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2130,368,12/6/19 11:12,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Silversides,83,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2137,369,12/6/19 11:13,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Silversides,92,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2138,369,12/6/19 11:13,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Silver Perch,23,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2131,368,12/6/19 11:12,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Silver Perch,16,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2132,368,12/6/19 11:12,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Silver Perch,12,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2133,368,12/6/19 11:12,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,59,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2117,367,12/6/19 11:11,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,66,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2128,367,12/6/19 11:12,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Silver Perch,19,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2136,368,12/6/19 11:12,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,49,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2126,367,12/6/19 11:11,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,72,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2125,367,12/6/19 11:11,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,93,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2124,367,12/6/19 11:11,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,52,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2123,367,12/6/19 11:11,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,50,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2122,367,12/6/19 11:11,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Silver Perch,17,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2134,368,12/6/19 11:12,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,175,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2121,367,12/6/19 11:11,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,94,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2120,367,12/6/19 11:11,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,172,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2098,367,12/6/19 11:09,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,84,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2118,367,12/6/19 11:11,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,55,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2129,367,12/6/19 11:12,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Spot,68,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2140,370,12/6/19 11:13,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Spot,81,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2141,370,12/6/19 11:13,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Pipefish,151,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2100,367,12/6/19 11:10,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Spot,74,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2142,370,12/6/19 11:13,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Spot,72,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2143,370,12/6/19 11:13,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Spot,69,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2144,370,12/6/19 11:13,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Spot,73,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2145,370,12/6/19 11:13,6/19/12 13:02
6/19/12,HI_10,1302,7.71999979,23.5,31.89999962,48.70000076,Spot,72,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,201,2139,370,12/6/19 11:13,6/19/12 13:02
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pinfish,65,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,797,128,7/21/14 13:54,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pipefish,136,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,2088,364,12/6/19 11:01,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pipefish,74,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,2089,364,12/6/19 11:01,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pipefish,64,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,2079,364,12/6/19 11:01,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pinfish,71,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,791,128,7/21/14 13:53,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pipefish,81,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,2087,364,12/6/19 11:01,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pipefish,145,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,2077,364,12/6/19 11:01,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pinfish,80,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,790,128,7/21/14 13:53,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pipefish,143,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,2078,364,12/6/19 11:01,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pipefish,77,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,2086,364,12/6/19 11:01,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pinfish,49,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,806,128,7/21/14 13:54,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pipefish,188,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,2076,364,12/6/19 11:01,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pipefish,114,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,2080,364,12/6/19 11:01,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pinfish,77,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,795,128,7/21/14 13:54,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Silver Perch,21,1,NA,"Victoria, andrew, AS, DB, CB, BR",19,59,836,129,7/21/14 14:27,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Silver Perch,26,1,NA,"Victoria, andrew, AS, DB, CB, BR",19,59,834,129,7/21/14 14:27,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pinfish,73,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,788,128,7/21/14 13:53,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pinfish,72,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,787,128,7/21/14 13:53,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pipefish,85,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,2085,364,12/6/19 11:01,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Silver Perch,23,1,NA,"Victoria, andrew, AS, DB, CB, BR",19,59,839,129,7/21/14 14:27,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pipefish,179,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,2067,364,12/6/19 11:00,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pipefish,173,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,2068,364,12/6/19 11:00,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pipefish,186,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,2069,364,12/6/19 11:00,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pipefish,178,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,2070,364,12/6/19 11:00,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pipefish,182,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,2071,364,12/6/19 11:00,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pipefish,167,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,2072,364,12/6/19 11:00,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pipefish,132,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,2073,364,12/6/19 11:00,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pipefish,179,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,2074,364,12/6/19 11:00,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pinfish,69,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,793,128,7/21/14 13:53,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Silver Perch,17,1,NA,"Victoria, andrew, AS, DB, CB, BR",19,59,838,129,7/21/14 14:27,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pinfish,67,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,792,128,7/21/14 13:53,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Silver Perch,25,1,NA,"Victoria, andrew, AS, DB, CB, BR",19,59,840,129,7/21/14 14:27,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Spot,74,1,NA,"Victoria, andrew, AS, DB, CB, BR",19,59,859,131,7/21/14 14:29,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Spot,87,1,NA,"Victoria, andrew, AS, DB, CB, BR",19,59,858,131,7/21/14 14:28,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Spot,71,1,NA,"Victoria, andrew, AS, DB, CB, BR",19,59,857,131,7/21/14 14:28,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pinfish,69,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,796,128,7/21/14 13:54,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pinfish,81,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,789,128,7/21/14 13:53,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pinfish,76,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,794,128,7/21/14 13:54,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pipefish,217,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,2066,364,12/6/19 11:00,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pipefish,167,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,2075,364,12/6/19 11:01,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Silver Perch,18,1,NA,"Victoria, andrew, AS, DB, CB, BR",19,59,837,129,7/21/14 14:27,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Silversides,97,1,NA,"Victoria, andrew, AS, DB, CB, BR",19,59,854,130,7/21/14 14:28,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pipefish,63,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,2083,364,12/6/19 11:01,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Silver Perch,17,1,NA,"Victoria, andrew, AS, DB, CB, BR",19,59,848,129,7/21/14 14:27,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pinfish,65,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,786,128,7/21/14 13:53,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Silver Perch,20,1,NA,"Victoria, andrew, AS, DB, CB, BR",19,59,850,129,7/21/14 14:27,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Silver Perch,27,1,NA,"Victoria, andrew, AS, DB, CB, BR",19,59,835,129,7/21/14 14:27,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Silver Perch,23,1,NA,"Victoria, andrew, AS, DB, CB, BR",19,59,852,129,7/21/14 14:27,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pinfish,69,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,799,128,7/21/14 13:54,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Striped burrfish,153,1,NA,"Victoria, andrew, AS, DB, CB, BR",19,59,860,132,7/21/14 14:29,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pipefish,141,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,2082,364,12/6/19 11:01,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pipefish,115,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,2084,364,12/6/19 11:01,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Pinfish,54,1,NA,"Victoria, Andrew, CB, DB, BR, AS",18,58,804,128,7/21/14 13:54,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Silver Perch,21,1,NA,"Victoria, andrew, AS, DB, CB, BR",19,59,849,129,7/21/14 14:27,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Silversides,56,1,NA,"Victoria, andrew, AS, DB, CB, BR",19,59,855,130,7/21/14 14:28,6/19/12 13:30
6/19/12,HI_72,1330,9.329999924,24.20000076,31.79999924,48.63000107,Silversides,102,1,NA,"Victoria, andrew, AS, DB, CB, BR",19,59,856,130,7/21/14 14:28,6/19/12 13:30
